X1	X2	X3	X4	X5	X6	Y
0.822491645272271	-0.880445763983443	4.00450196791439	0.750655603561195	-1.25153409488508	2.01654991639554	I
0.407393371244097	-4.84708292333785	3.63527427967827	0.74623907899227	-3.68708549312394	-1.34812522746784	O
3.69941032358007	2.50670409873601	4.24583789190204	4.09312720747851	4.00343610324601	4.74028637873001	O
-2.3522097352437	-4.37876583130723	3.50025392220753	-2.20902195586743	-3.59888046317766	-5.94146267627413	O
-1.81925924518941	-0.683156321040678	3.14685857911574	-2.45796740116497	1.35341413356872	-1.97873030605608	I
-3.80785458945809	0.427793598751116	4.54654067141746	-3.996686272888	0.296981132015037	-5.97460888382858	I
4.39829470344921	1.10148550333959	4.2157767147306	4.33164160431803	1.16066150553093	-1.41866622100469	O
1.45551874972524	-0.637658269917925	4.02582262593541	1.78849149310479	-0.403101779013335	1.42003460651284	I
-0.205367750511122	-4.18931442100964	4.45003659812974	-0.206423040150792	-2.79129435403863	-2.54415114745445	I
1.39316961040108	-2.16042761981244	3.9349176003183	1.12157338092986	-0.0621908748725755	-5.6598746848531	I
0.447161105267628	-4.26773195650295	3.4645804761766	0.853960627942053	-3.57004959446465	-3.34244227307334	O
1.47311480293128	2.29977551654322	4.63879025385794	1.14782274634329	3.3851809740118	-0.843673445430461	I
0.43885933999639	-1.53624897068062	2.90045120241564	-0.0829421160511086	-0.962189891120947	2.17544541490287	I
2.21046620579811	1.52205269883068	4.06357163412912	2.701301764258	1.22698344614138	4.11853364040093	I
0.224953057771021	-0.182425483211051	5.13820647747403	0.145953748248528	0.323402570760093	2.32115442579493	I
4.93704624120852	-1.17406361769781	3.31112153698472	5.77071950096976	1.34987900118486	-3.52529237360519	O
-2.81323367600366	-1.73114159793463	4.0032489333585	-2.63902993304048	-0.578201618837495	2.43382524274248	I
-3.94201726749772	-3.96960082533535	3.68739543066835	-3.50211855137922	-3.57524458648897	5.13124908810972	O
-3.90302535476806	-1.29587620693066	4.83745997999303	-4.20129471305748	0.371521872310206	0.0958327241606947	I
-4.36408629024894	-1.22558460402529	3.97093276132688	-4.487516602962	-0.221760456415217	-2.72998779909127	O
-0.954200041423742	-0.182016792232079	4.23257259238841	-0.60561914162983	1.14591710468064	1.44713131844072	I
-0.516270879335047	2.95619562877393	3.81082795476717	-0.580994665284371	2.46299724352865	2.17377642209199	I
-1.34183823161829	1.91393696170815	3.89098878226232	-2.12816270238929	2.10389600755302	4.22083652214376	I
2.63504640848813	3.49790098652774	5.0204546406192	2.99426569023901	4.13005157756763	1.57228151081439	I
1.27896379614169	0.122825258965263	4.43281172351363	1.35413950473159	1.96621136555331	-0.951592891505825	I
2.71980385554245	3.55033408437334	4.86614205223048	2.73818841768774	4.31580147649068	6.25479238575283	I
4.3285357027882	-0.345584532404735	3.9753584964325	4.19320089676125	-0.116025021242388	-0.904100940618961	O
4.72740854003014	-2.35151402236422	4.04908680554307	4.00003627549331	-1.73625625733684	4.37958609356099	O
-3.07971650572225	1.29484213729975	4.45594310310035	-3.35191648917192	1.46548797041324	0.490646880502677	I
-3.61125797170845	0.627341189419198	4.25651997482068	-2.34962993899139	1.55175576766351	-1.95467813108851	I
1.96266337082995	0.411564676448856	3.63853702786926	1.61334146348119	1.1811811962852	2.4316988267913	I
-4.06179973225134	-1.06688560681526	3.5531744021912	-3.08054978211211	-0.0130139877715794	3.19331438064207	O
0.254044038593357	-0.795376287335822	3.95873384802259	0.68632424865118	-0.738660331695004	-1.1511667851386	I
0.303442183928634	-3.62878022265582	4.18690435911996	-0.34662869818133	-2.00255186314879	4.25654794319424	I
3.61139811393332	-2.07822121504776	4.15039390585192	3.96349921803627	-2.34975644506848	-5.94578295817542	O
-0.151466664478981	-4.92676786815378	4.17067157203873	-0.326520574301225	-4.44998080507009	-0.608690950952767	O
-1.06543638784734	4.32701224776507	4.90881549169444	-1.61989941663708	4.47892101882742	-3.66370167761588	I
1.71431139674026	1.0925854108403	4.8230365134128	2.1038204971411	2.41046335033761	-0.180682656007292	I
2.41257943454206	3.91845693826279	4.62885263874433	2.74449416847431	4.40985308942112	-4.8102817868433	I
0.200524673903868	-0.791751597141679	3.9598171671161	0.598760180278176	-0.277833313751502	-5.15803642086655	I
-1.52287328722475	-0.998186559863753	4.4196274226866	-1.23190058227144	0.492591708187989	0.397923133009561	I
-3.50002746168317	0.539341179688915	3.07353309022366	-3.64426936357616	0.954459945717743	-0.86644617565625	O
