X1	X2	X3	X4	X5	X6	Y
3.14723686393179	-3.31120028655748	3.69125238101474	4.05122311015127	-1.81686339508394	-3.77693905665551	O
4.05791937075619	2.45166604030062	5.21595977371873	3.63470992939668	3.16197831815301	0.36181462322259	O
-3.73013183706494	-0.22865648492291	4.81113653057508	-2.89652146984899	0.710616606995108	-0.432157742569351	O
4.13375856139019	1.53444541099485	3.98330802155924	4.37742417392145	2.05318960286284	1.42749230679017	O
1.3235924622541	4.66575933053896	3.87291335720849	0.864359813367546	7.57402679809256	-1.08276305676547	O
-4.0245959500059	-1.86972511772279	3.59068782576065	-3.38932590590186	-1.30614925276543	0.460660034197147	O
-2.21501781132952	-4.23560542187922	4.76873267742927	-1.74041576243859	-4.94572736747123	2.72746418780942	O
0.468815192049838	2.91415146963651	3.1967569170847	0.764238196513865	3.20002565069733	2.30161606691641	I
4.57506835434298	-1.34616020709742	3.56689135220992	4.62780816818596	-0.964226123417453	5.18017669374916	O
4.64888535199277	0.850993892254125	3.78081743291198	4.11147567456658	0.434998164418553	2.63062823470229	O
-3.42386918322452	-3.16663293816638	3.45520683835004	-2.21993967485315	-2.2703184354879	2.14774325686545	O
4.70592781760616	-4.23081057753994	3.38961257832359	5.35302082953096	-2.55676877485772	0.262089872153356	O
4.57166948242946	-3.46337233469295	4.35371706079035	5.42239569567477	-3.12440127876331	-2.22941793835424	O
-0.146243512771588	3.26875990170966	3.96506798651801	0.0991850581065111	3.06171616233391	0.724675531389686	O
3.002804688888	-1.99043257366691	3.75684391250286	2.7989335915351	-1.80564160520355	-5.40803686317472	O
-3.58113661372785	-1.16115509994345	3.87168868642792	-2.98564083115672	-0.231243954053692	-2.37180019748731	O
-0.78238717373725	1.50748947230908	3.94650814669235	-1.47244841280981	2.11757621227052	2.8598833591407	I
4.15735525189067	3.17370524039485	3.52556522463494	4.386577288778	2.50315455946309	-1.82424271168788	O
2.92207329559554	2.66266219369973	3.89435875949714	2.56071835214445	3.75611186471725	2.67325244363362	I
4.59492426392903	-1.25824442417915	3.56984402896104	4.61017615877333	-0.15025109805703	2.20000643241722	O
1.55740699156587	-3.1013752219753	4.40436589279487	1.8905647445743	-3.66752682481987	1.1988877577196	O
-4.6428832142581	1.46501755218381	4.24462288960989	-4.17651876241857	2.28067200189161	-0.957002433484703	O
3.49129305868777	-4.96394695492655	3.82640542018945	3.31535034389199	-3.73525567439547	2.1798684078348	O
4.33993247757551	-2.17112094650389	4.1655812089251	4.19158242387606	-1.07542069057026	0.42541060087082	O
